event,t_ms,allocator_ref,allocator,live_bytes
369,653.963517,0x4ade570,A1,4175936736
370,653.963647,0x371c2c0,A3,4088698564
371,654.039602,0x3fbed40,A0,4176836724
372,656.803870,0x4040570,A2,4114935336
373,656.819401,0x4040570,A2,4126357968
374,656.828514,0x4040570,A2,4137780600
375,656.835033,0x4040570,A2,4149203232
376,656.845367,0x4040570,A2,4149203460
377,656.893393,0x4ade570,A1,4189971904
378,656.908093,0x4ade570,A1,4204007072
379,656.917246,0x4ade570,A1,4218042240
380,656.922663,0x4040570,A2,4279872988
381,656.923434,0x4ade570,A1,4232077408
382,656.931095,0x4ade570,A1,4232077636
383,657.014239,0x4040570,A2,4291295620
384,657.017604,0x4ade570,A1,4362747164
385,657.035989,0x4040570,A2,4302718252
386,657.057528,0x4040570,A2,4314140884
387,657.077746,0x4040570,A2,4325563516
388,657.099716,0x4040570,A2,4325563744
389,657.105484,0x4ade570,A1,4376782332
390,657.116880,0x4040570,A2,4325563516
391,657.127505,0x4040570,A2,4314140884
392,657.128135,0x4ade570,A1,4390817500
393,657.129377,0x4040570,A2,4302718252
394,657.130469,0x4040570,A2,4291295620
395,657.131220,0x4040570,A2,4279872988
396,657.131901,0x4040570,A2,4149203460
397,657.148854,0x4040570,A2,4279872988
398,657.150787,0x4ade570,A1,4404852668
399,657.172396,0x4ade570,A1,4418887836
400,657.174569,0x3fbed40,A0,4190937188
401,657.192524,0x3fbed40,A0,4205037652
402,657.194266,0x4ade570,A1,4418888064
403,657.202367,0x3fbed40,A0,4219138116
404,657.209237,0x3fbed40,A0,4233238580
405,657.211460,0x4ade570,A1,4418887836
406,657.218039,0x3fbed40,A0,4233238812
407,657.219311,0x4ade570,A1,4404852668
408,657.220743,0x4ade570,A1,4390817500
409,657.221754,0x4ade570,A1,4376782332
410,657.222776,0x4ade570,A1,4362747164
411,657.223436,0x4ade570,A1,4232077636
412,657.241792,0x4ade570,A1,4362747164
413,657.339526,0x371c2c0,A3,4099596540
