event,t_ms,allocator_ref,allocator,live_bytes
220,397.387732,0x3f1f3f0,A2,8065623988
221,397.405917,0x3f1f3f0,A2,8099891884
222,397.434586,0x3f1f3f0,A2,8134159780
223,397.464928,0x3f1f3f0,A2,8145582412
224,397.482622,0x3f1f3f0,A2,8157005044
225,397.501408,0x3f1f3f0,A2,8157442988
226,397.672072,0x2e27400,A3,4290754628
227,397.764890,0x2e27400,A3,4682763236
228,397.975850,0x2e27400,A3,5897292164
229,398.587500,0x2e27400,A3,7111821092
230,399.210466,0x2e27400,A3,7516664068
231,399.423409,0x2e27400,A3,7719085556
232,399.538727,0x2e27400,A3,7916058056
233,399.650881,0x2e27400,A3,7921507044
234,399.666373,0x2e27400,A3,7954200972
235,399.694291,0x2e27400,A3,7986894900
236,399.722600,0x2e27400,A3,8019588828
237,399.752551,0x2e27400,A3,8030486804
238,399.770476,0x2e27400,A3,8063180732
239,399.799175,0x2e27400,A3,8095874660
240,399.827824,0x2e27400,A3,8106772636
241,399.847762,0x2e27400,A3,8117670612
242,399.865867,0x2e27400,A3,8118114120
243,400.101390,0x3a55140,A0,4438035880
244,400.351003,0x3a55140,A0,4830044464
245,400.561963,0x3a55140,A0,6056047024
246,401.184028,0x3a55140,A0,7282049584
247,401.809948,0x3a55140,A0,7690717104
248,402.025694,0x3a55140,A0,7895050864
249,402.143286,0x3a55140,A0,8092334392
250,402.255870,0x3a55140,A0,8099384624
251,402.271702,0x3a55140,A0,8141686016
252,402.304377,0x3a55140,A0,8183987408
253,402.337512,0x3a55140,A0,8226288800
254,402.373041,0x3a55140,A0,8240389264
255,402.392037,0x3a55140,A0,8282690656
256,402.424242,0x3a55140,A0,8324992048
257,402.459090,0x3a55140,A0,8339092512
258,402.477905,0x3a55140,A0,8353192976
259,402.497002,0x3a55140,A0,8353533548
260,403.226464,0x30f0690,A1,8219847056
261,403.241455,0x30f0690,A1,7827838472
262,403.243007,0x30f0690,A1,6601729280
263,403.244559,0x30f0690,A1,5375620088
264,403.245600,0x30f0690,A1,4966917024
265,403.246411,0x2e27400,A3,7987444584
266,403.246602,0x30f0690,A1,4762565492
267,403.247242,0x30f0690,A1,4565231544
268,403.249385,0x3f1f3f0,A2,8026773460
269,403.250837,0x30f0690,A1,4564899984
270,403.252109,0x30f0690,A1,4550864816
271,403.252670,0x2e27400,A3,7595435976
272,403.253000,0x30f0690,A1,4536829648
273,403.253641,0x30f0690,A1,4494724144
274,403.254212,0x2e27400,A3,6380907048
275,403.254262,0x30f0690,A1,4452618640
276,403.255243,0x30f0690,A1,4438583472
277,403.255354,0x2e27400,A3,5166378120
278,403.255854,0x30f0690,A1,4396477968
279,403.256315,0x2e27400,A3,4761535144
280,403.256866,0x30f0690,A1,4354372464
281,403.257316,0x30f0690,A1,4312266960
282,403.257406,0x2e27400,A3,4559113656
283,403.257497,0x3f1f3f0,A2,7634764876
284,403.258198,0x2e27400,A3,4362141156
285,403.259009,0x3f1f3f0,A2,6418219972
286,403.260140,0x3f1f3f0,A2,5201675068
287,403.260651,0x3f1f3f0,A2,4796160100
288,403.261452,0x3f1f3f0,A2,4593402616
289,403.262163,0x2e27400,A3,4361697648
290,403.262173,0x3f1f3f0,A2,4396356448
291,403.262904,0x2e27400,A3,4350799672
292,403.263845,0x2e27400,A3,4339901696
293,403.264726,0x2e27400,A3,4307207768
294,403.265578,0x2e27400,A3,4274513840
295,403.265988,0x2e27400,A3,4263615864
296,403.266088,0x3f1f3f0,A2,4395918504
297,403.266889,0x2e27400,A3,4230921936
298,403.267290,0x2e27400,A3,4198228008
299,403.267560,0x3f1f3f0,A2,4384495872
300,403.267731,0x2e27400,A3,4165534080
301,403.268952,0x3f1f3f0,A2,4373073240
302,403.269082,0x3a55140,A0,8222864020
303,403.269683,0x3f1f3f0,A2,4338805344
304,403.270154,0x3f1f3f0,A2,4304537448
305,403.271025,0x3f1f3f0,A2,4293114816
306,403.271536,0x3f1f3f0,A2,4258846920
307,403.271966,0x3f1f3f0,A2,4224579024
308,403.272477,0x3f1f3f0,A2,4190311128
309,403.277144,0x3a55140,A0,7830855436
310,403.278445,0x3a55140,A0,6604852876
