seq,step,time,tag,phase,current_bytes,actual_bytes,highwater_bytes
211,-1,7,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
212,-1,7,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
213,7,7,momentumSolve,exit,23846623281,40000000000,29388700753
214,7,7,after-UEqn,point,23846623281,40000000000,29388700753
215,7,7,pEqn,enter,25971702177,40000000000,29388700753
216,-1,7,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
217,-1,7,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
218,-1,7,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
219,-1,7,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
220,7,7,pEqn,exit,25971702177,40000000000,29388700753
221,7,7,after-pEqn,point,23846623281,40000000000,29388700753
222,-1,7,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
223,-1,7,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
224,-1,7,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
225,-1,7,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
226,-1,7,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
227,-1,7,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
228,-1,7,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
229,-1,7,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
230,-1,0,kOmegaSST.boundRepair,enter,23846623281,40000000000,29388700753
231,-1,0,kOmegaSST.boundRepair,exit,23846623281,40000000000,29388700753
232,-1,7,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
233,-1,7,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
234,-1,7,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
235,-1,7,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
236,-1,7,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
237,-1,7,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
238,-1,7,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
239,7,7,after-turb,point,23846623281,40000000000,29388700753
240,7,7,timeStep,exit,23846623281,40000000000,29388700753
241,8,8,timeStep,enter,23846623281,40000000000,29388700753
242,8,8,step-start,point,23846623281,40000000000,29388700753
243,8,8,momentumSolve,enter,23846623281,40000000000,29388700753
244,-1,8,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
245,-1,8,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
246,-1,8,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
247,-1,8,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
248,8,8,momentumSolve,exit,23846623281,40000000000,29388700753
249,8,8,after-UEqn,point,23846623281,40000000000,29388700753
250,8,8,pEqn,enter,25971702177,40000000000,29388700753
251,-1,8,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
252,-1,8,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
253,-1,8,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
254,-1,8,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
255,8,8,pEqn,exit,25971702177,40000000000,29388700753
256,8,8,after-pEqn,point,23846623281,40000000000,29388700753
257,-1,8,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
258,-1,8,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
259,-1,8,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
260,-1,8,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
261,-1,8,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
262,-1,8,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
263,-1,8,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
264,-1,8,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
265,-1,8,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
266,-1,8,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
267,-1,8,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
268,-1,8,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
269,-1,8,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
270,-1,8,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
271,-1,8,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
272,8,8,after-turb,point,23846623281,40000000000,29388700753
273,8,8,timeStep,exit,23846623281,40000000000,29388700753
274,9,9,timeStep,enter,23846623281,40000000000,29388700753
275,9,9,step-start,point,23846623281,40000000000,29388700753
276,9,9,momentumSolve,enter,23846623281,40000000000,29388700753
277,-1,9,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
278,-1,9,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
279,-1,9,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
280,-1,9,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
281,9,9,momentumSolve,exit,23846623281,40000000000,29388700753
282,9,9,after-UEqn,point,23846623281,40000000000,29388700753
283,9,9,pEqn,enter,25971702177,40000000000,29388700753
284,-1,9,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
285,-1,9,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
286,-1,9,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
287,-1,9,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
288,9,9,pEqn,exit,25971702177,40000000000,29388700753
289,9,9,after-pEqn,point,23846623281,40000000000,29388700753
290,-1,9,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
291,-1,9,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
292,-1,9,kOmegaSST.omegaEqn.before,point,23846623281,40000000000,29388700753
293,-1,9,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
294,-1,9,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
295,-1,9,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
296,-1,9,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
297,-1,9,kOmegaSST.omegaEqn.after,point,23846623281,40000000000,29388700753
298,-1,9,kOmegaSST.kEqn.before,point,23846623281,40000000000,29388700753
299,-1,9,PDE.solveImpl.beforeAssemble,point,23846623281,40000000000,29388700753
300,-1,9,PDE.solveImpl.afterAssemble,point,23846623281,40000000000,29388700753
301,-1,9,PDE.solveImpl.beforeSolve,point,23846623281,40000000000,29388700753
302,-1,9,PDE.solveImpl.afterSolve,point,23846623281,40000000000,29388700753
303,-1,9,kOmegaSST.kEqn.after,point,23846623281,40000000000,29388700753
304,-1,9,kOmegaSST.correct,exit,23846623281,40000000000,29388700753
305,9,9,after-turb,point,23846623281,40000000000,29388700753
306,9,9,timeStep,exit,23846623281,40000000000,29388700753
307,10,10,timeStep,enter,23846623281,40000000000,29388700753
308,10,10,step-start,point,23846623281,40000000000,29388700753
309,10,10,momentumSolve,enter,23846623281,40000000000,29388700753
310,-1,10,PDE.solveRhs.afterAssemble,point,23846623281,40000000000,29388700753
311,-1,10,PDE.solveRhs.afterSavedRhs,point,24238631865,40000000000,29388700753
312,-1,10,PDE.solveRhs.beforeSolve,point,24238631865,40000000000,29388700753
313,-1,10,PDE.solveRhs.afterSolve,point,24238631865,40000000000,29388700753
314,10,10,momentumSolve,exit,23846623281,40000000000,29388700753
315,10,10,after-UEqn,point,23846623281,40000000000,29388700753
316,10,10,pEqn,enter,25971702177,40000000000,29388700753
317,-1,10,PDE.solveImpl.beforeAssemble,point,25971702177,40000000000,29388700753
318,-1,10,PDE.solveImpl.afterAssemble,point,25971702177,40000000000,29388700753
319,-1,10,PDE.solveImpl.beforeSolve,point,25971702177,40000000000,29388700753
320,-1,10,PDE.solveImpl.afterSolve,point,25971702177,40000000000,29388700753
321,10,10,pEqn,exit,25971702177,40000000000,29388700753
322,10,10,after-pEqn,point,23846623281,40000000000,29388700753
323,-1,10,kOmegaSST.correct,enter,23846623281,40000000000,29388700753
324,-1,10,kOmegaSST.afterGradients,point,23846623281,40000000000,29388700753
